Date;Turno;Id_trans;Mesa;Id_garzon;pax;Codigo;Description;Categoria;Quantity;Precio
03-03-2022;PM;1037;2;10;5;B1;Pisco Sour;Bar;1;3000
03-03-2022;PM;1037;2;10;5;E1;Tapas y Antipasto;Entrada;1;9800
03-03-2022;PM;1037;2;10;5;E6;Berenjenas al Parmesano;Entrada;1;6500
03-03-2022;PM;1037;2;10;5;F1;Saltimboca de Filete;Fondo;2;12100
03-03-2022;PM;1037;2;10;5;F7;Corvina a la Plancha;Fondo;1;10500
03-03-2022;PM;1037;2;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
03-03-2022;PM;1037;2;10;5;F8;Fetuccini mar;Fondo;1;9000
03-03-2022;PM;1037;2;10;5;B19;Infusion;Bar;2;2000
03-03-2022;PM;1037;2;10;5;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1037;2;10;5;B14;Agua con gas;Bar;2;2000
03-03-2022;PM;1037;2;10;5;B7;Copa Vino Tinto;Bar;2;2800
03-03-2022;PM;1037;2;10;5;P3;Mousse de Castanas;Postre;2;4000
03-03-2022;PM;1038;3;10;3;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1038;3;10;3;B5;Copa Espumante;Bar;2;3000
03-03-2022;PM;1038;3;10;3;F7;Corvina a la Plancha;Fondo;1;10500
03-03-2022;PM;1038;3;10;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
03-03-2022;PM;1038;3;10;3;P3;Mousse de Castanas;Postre;1;4000
03-03-2022;PM;1038;3;10;3;P1;Tiramisu;Postre;1;4000
03-03-2022;PM;1038;3;10;3;B14;Agua con gas;Bar;1;2000
03-03-2022;PM;1039;4;11;5;B1;Pisco Sour;Bar;3;3000
03-03-2022;PM;1039;4;11;5;B4;Margarita;Bar;1;4200
03-03-2022;PM;1039;4;11;5;B2;Mojito;Bar;1;4200
03-03-2022;PM;1039;4;11;5;E1;Tapas y Antipasto;Entrada;1;9800
03-03-2022;PM;1039;4;11;5;E2;Tartaro de Atun;Entrada;1;10900
03-03-2022;PM;1039;4;11;5;F2;Pollo Ahumado;Fondo;1;10800
03-03-2022;PM;1039;4;11;5;F1;Saltimboca de Filete;Fondo;2;12100
03-03-2022;PM;1039;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
03-03-2022;PM;1039;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
03-03-2022;PM;1039;4;11;5;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1039;4;11;5;B16;Jugo Mango;Bar;1;2800
03-03-2022;PM;1039;4;11;5;P2;Torta de Merengue ;Postre;1;4000
03-03-2022;PM;1039;4;11;5;P3;Mousse de Castanas;Postre;1;4000
03-03-2022;PM;1039;4;11;5;B19;Infusion;Bar;1;2000
03-03-2022;PM;1039;4;11;5;B15;Cafe;Bar;2;2300
03-03-2022;PM;1040;5;11;2;B18;Jugo Frambuesa;Bar;2;2800
03-03-2022;PM;1040;5;11;2;F9;Ravioles de Osobuco;Fondo;1;8100
03-03-2022;PM;1040;5;11;2;F8;Fetuccini mar;Fondo;1;9000
03-03-2022;PM;1040;5;11;2;B19;Infusion;Bar;1;2000
03-03-2022;PM;1040;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
03-03-2022;PM;1040;6;11;4;B1;Pisco Sour;Bar;2;3000
03-03-2022;PM;1040;6;11;4;B16;Jugo Mango;Bar;2;2800
03-03-2022;PM;1040;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
03-03-2022;PM;1040;6;11;4;F3;Asado de Tira;Fondo;1;12800
03-03-2022;PM;1040;6;11;4;F7;Corvina a la Plancha;Fondo;2;10500
03-03-2022;PM;1040;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
03-03-2022;PM;1040;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
03-03-2022;PM;1040;6;11;4;B19;Infusion;Bar;3;2000
03-03-2022;PM;1041;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
03-03-2022;PM;1041;7;12;5;B12;Vermouth;Bar;2;3200
03-03-2022;PM;1041;7;12;5;B11;Ramazzotti;Bar;2;3800
03-03-2022;PM;1041;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
03-03-2022;PM;1041;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
03-03-2022;PM;1041;7;12;5;B16;Jugo Mango;Bar;1;2800
03-03-2022;PM;1041;7;12;5;B13;Agua sin gas;Bar;1;2000
03-03-2022;PM;1041;7;12;5;B14;Agua con gas;Bar;1;2000
03-03-2022;PM;1041;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
03-03-2022;PM;1041;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
03-03-2022;PM;1041;7;12;5;B19;Infusion;Bar;2;2000
03-03-2022;PM;1041;7;12;5;B15;Cafe;Bar;1;2300
03-03-2022;PM;1041;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
03-03-2022;PM;1042;8;12;3;B5;Copa Espumante;Bar;2;3000
03-03-2022;PM;1042;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
03-03-2022;PM;1042;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
03-03-2022;PM;1042;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
03-03-2022;PM;1042;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
03-03-2022;PM;1042;8;12;3;B13;Agua sin gas;Bar;1;2000
03-03-2022;PM;1042;8;12;3;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1042;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
03-03-2022;PM;1042;8;12;3;P3;Mousse de Castanas;Postre;1;4000
03-03-2022;PM;1042;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
03-03-2022;PM;1042;8;12;3;B19;Infusion;Bar;1;2000
03-03-2022;PM;1043;9;13;2;B16;Jugo Mango;Bar;1;2800
03-03-2022;PM;1043;9;13;2;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1043;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
03-03-2022;PM;1043;9;13;2;F8;Fetuccini mar;Fondo;1;9000
03-03-2022;PM;1043;9;13;2;P2;Torta de Merengue ;Postre;1;4000
03-03-2022;PM;1043;9;13;2;P1;Tiramisu;Postre;1;4000
03-03-2022;PM;1043;9;13;2;B19;Infusion;Bar;2;2000
03-03-2022;PM;1044;10;13;2;B17;Jugo Pina;Bar;1;2800
03-03-2022;PM;1044;10;13;2;B14;Agua con gas;Bar;1;2000
03-03-2022;PM;1044;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
03-03-2022;PM;1044;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
03-03-2022;PM;1044;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
03-03-2022;PM;1044;10;13;2;B19;Infusion;Bar;1;2000
03-03-2022;PM;1044;10;13;2;P1;Tiramisu;Postre;1;4000
04-03-2022;AM;1031;1;10;2;B1;Pisco Sour;Bar;2;3000
04-03-2022;AM;1031;1;10;2;E1;Tapas y Antipasto;Entrada;1;9800
04-03-2022;AM;1031;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
04-03-2022;AM;1031;1;10;2;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;AM;1031;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
04-03-2022;AM;1031;1;10;2;B6;Copa Vino Blanco;Bar;1;2800
04-03-2022;AM;1031;1;10;2;B15;Cafe;Bar;1;2300
04-03-2022;AM;1032;2;10;4;B17;Jugo Pina;Bar;1;2800
04-03-2022;AM;1032;2;10;4;B18;Jugo Frambuesa;Bar;1;2800
04-03-2022;AM;1032;2;10;4;B13;Agua sin gas;Bar;2;2000
04-03-2022;AM;1032;2;10;4;B16;Jugo Mango;Bar;1;2800
04-03-2022;AM;1032;2;10;4;E1;Tapas y Antipasto;Entrada;1;9800
04-03-2022;AM;1032;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
04-03-2022;AM;1032;2;10;4;F1;Saltimboca de Filete;Fondo;1;12100
04-03-2022;AM;1032;2;10;4;F3;Asado de Tira;Fondo;1;12800
04-03-2022;AM;1032;2;10;4;F7;Corvina a la Plancha;Fondo;1;10500
04-03-2022;AM;1032;2;10;4;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;AM;1032;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
04-03-2022;AM;1032;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
04-03-2022;AM;1032;2;10;4;B15;Cafe;Bar;3;2300
04-03-2022;AM;1033;3;10;5;B14;Agua con gas;Bar;5;2000
04-03-2022;AM;1033;3;10;5;B6;Copa Vino Blanco;Bar;1;2800
04-03-2022;AM;1033;3;10;5;B16;Jugo Mango;Bar;1;2800
04-03-2022;AM;1033;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
04-03-2022;AM;1033;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
04-03-2022;AM;1033;3;10;5;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;AM;1033;3;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
04-03-2022;AM;1033;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
04-03-2022;AM;1033;3;10;5;B15;Cafe;Bar;1;2300
04-03-2022;AM;1034;4;11;3;B13;Agua sin gas;Bar;1;2000
04-03-2022;AM;1034;4;11;3;B14;Agua con gas;Bar;1;2000
04-03-2022;AM;1034;4;11;3;B17;Jugo Pina;Bar;1;2800
04-03-2022;AM;1034;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
04-03-2022;AM;1034;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
04-03-2022;AM;1034;4;11;3;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;AM;1035;5;11;2;B17;Jugo Pina;Bar;3;2800
04-03-2022;AM;1035;5;11;2;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;AM;1035;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
04-03-2022;AM;1035;5;11;2;B15;Cafe;Bar;1;2300
04-03-2022;AM;1035;5;11;2;P3;Mousse de Castanas;Postre;1;4000
04-03-2022;AM;1035;6;11;4;B16;Jugo Mango;Bar;3;2800
04-03-2022;AM;1035;6;11;4;B14;Agua con gas;Bar;2;2000
04-03-2022;AM;1035;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
04-03-2022;AM;1035;6;11;4;F10;Sorrentinos de Calabaza;Fondo;1;8100
04-03-2022;AM;1035;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
04-03-2022;AM;1035;6;11;4;F5;Mero al Azafran ;Fondo;1;10500
04-03-2022;AM;1035;6;11;4;B15;Cafe;Bar;4;2300
04-03-2022;PM;1036;1;10;2;B1;Pisco Sour;Bar;1;3000
04-03-2022;PM;1036;1;10;2;B5;Copa Espumante;Bar;1;3000
04-03-2022;PM;1036;1;10;2;E5;Carpaccio de Ostiones;Entrada;1;12500
04-03-2022;PM;1036;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
04-03-2022;PM;1036;1;10;2;F2;Pollo Ahumado;Fondo;1;10800
04-03-2022;PM;1036;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
04-03-2022;PM;1036;1;10;2;B13;Agua sin gas;Bar;1;2000
04-03-2022;PM;1036;1;10;2;P1;Tiramisu;Postre;2;4000
04-03-2022;PM;1036;1;10;2;B19;Infusion;Bar;2;2000
04-03-2022;PM;1037;2;10;5;B6;Copa Vino Blanco;Bar;2;2800
04-03-2022;PM;1037;2;10;5;B5;Copa Espumante;Bar;1;3000
04-03-2022;PM;1037;2;10;5;B1;Pisco Sour;Bar;1;3000
04-03-2022;PM;1037;2;10;5;E1;Tapas y Antipasto;Entrada;1;9800
04-03-2022;PM;1037;2;10;5;E6;Berenjenas al Parmesano;Entrada;1;6500
04-03-2022;PM;1037;2;10;5;F1;Saltimboca de Filete;Fondo;2;12100
04-03-2022;PM;1037;2;10;5;F7;Corvina a la Plancha;Fondo;1;10500
04-03-2022;PM;1037;2;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
04-03-2022;PM;1037;2;10;5;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;PM;1037;2;10;5;B19;Infusion;Bar;2;2000
04-03-2022;PM;1037;2;10;5;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1037;2;10;5;B14;Agua con gas;Bar;2;2000
04-03-2022;PM;1037;2;10;5;B7;Copa Vino Tinto;Bar;2;2800
04-03-2022;PM;1037;2;10;5;P3;Mousse de Castanas;Postre;2;4000
04-03-2022;PM;1038;3;10;3;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1038;3;10;3;B5;Copa Espumante;Bar;2;3000
04-03-2022;PM;1038;3;10;3;F7;Corvina a la Plancha;Fondo;1;10500
04-03-2022;PM;1038;3;10;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
04-03-2022;PM;1038;3;10;3;P3;Mousse de Castanas;Postre;1;4000
04-03-2022;PM;1038;3;10;3;P1;Tiramisu;Postre;1;4000
04-03-2022;PM;1038;3;10;3;B14;Agua con gas;Bar;1;2000
04-03-2022;PM;1039;4;11;5;B1;Pisco Sour;Bar;3;3000
04-03-2022;PM;1039;4;11;5;B4;Margarita;Bar;1;4200
04-03-2022;PM;1039;4;11;5;B2;Mojito;Bar;1;4200
04-03-2022;PM;1039;4;11;5;E1;Tapas y Antipasto;Entrada;1;9800
04-03-2022;PM;1039;4;11;5;E2;Tartaro de Atun;Entrada;1;10900
04-03-2022;PM;1039;4;11;5;F2;Pollo Ahumado;Fondo;1;10800
04-03-2022;PM;1039;4;11;5;F1;Saltimboca de Filete;Fondo;2;12100
04-03-2022;PM;1039;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
04-03-2022;PM;1039;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
04-03-2022;PM;1039;4;11;5;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1039;4;11;5;B16;Jugo Mango;Bar;1;2800
04-03-2022;PM;1039;4;11;5;P2;Torta de Merengue ;Postre;1;4000
04-03-2022;PM;1039;4;11;5;P3;Mousse de Castanas;Postre;1;4000
04-03-2022;PM;1039;4;11;5;B19;Infusion;Bar;1;2000
04-03-2022;PM;1039;4;11;5;B15;Cafe;Bar;2;2300
04-03-2022;PM;1040;5;11;2;B18;Jugo Frambuesa;Bar;2;2800
04-03-2022;PM;1040;5;11;2;F9;Ravioles de Osobuco;Fondo;1;8100
04-03-2022;PM;1040;5;11;2;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;PM;1040;5;11;2;B19;Infusion;Bar;1;2000
04-03-2022;PM;1040;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
04-03-2022;PM;1040;6;11;4;B1;Pisco Sour;Bar;2;3000
04-03-2022;PM;1040;6;11;4;B12;Vermouth;Bar;2;3200
04-03-2022;PM;1040;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
04-03-2022;PM;1040;6;11;4;F3;Asado de Tira;Fondo;1;12800
04-03-2022;PM;1040;6;11;4;F7;Corvina a la Plancha;Fondo;2;10500
04-03-2022;PM;1040;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
04-03-2022;PM;1040;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
04-03-2022;PM;1040;6;11;4;B15;Cafe;Bar;3;2300
04-03-2022;PM;1041;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
04-03-2022;PM;1041;7;12;5;B12;Vermouth;Bar;2;3200
04-03-2022;PM;1041;7;12;5;B11;Ramazzotti;Bar;2;3800
04-03-2022;PM;1041;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
04-03-2022;PM;1041;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
04-03-2022;PM;1041;7;12;5;B16;Jugo Mango;Bar;1;2800
04-03-2022;PM;1041;7;12;5;B13;Agua sin gas;Bar;1;2000
04-03-2022;PM;1041;7;12;5;B14;Agua con gas;Bar;1;2000
04-03-2022;PM;1041;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
04-03-2022;PM;1041;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
04-03-2022;PM;1041;7;12;5;B19;Infusion;Bar;2;2000
04-03-2022;PM;1041;7;12;5;B15;Cafe;Bar;1;2300
04-03-2022;PM;1041;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
04-03-2022;PM;1042;8;12;3;B5;Copa Espumante;Bar;2;3000
04-03-2022;PM;1042;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
04-03-2022;PM;1042;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
04-03-2022;PM;1042;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
04-03-2022;PM;1042;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
04-03-2022;PM;1042;8;12;3;B13;Agua sin gas;Bar;1;2000
04-03-2022;PM;1042;8;12;3;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1042;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
04-03-2022;PM;1042;8;12;3;P3;Mousse de Castanas;Postre;1;4000
04-03-2022;PM;1042;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
04-03-2022;PM;1042;8;12;3;B19;Infusion;Bar;1;2000
04-03-2022;PM;1043;9;13;2;B16;Jugo Mango;Bar;1;2800
04-03-2022;PM;1043;9;13;2;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1043;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
04-03-2022;PM;1043;9;13;2;F8;Fetuccini mar;Fondo;1;9000
04-03-2022;PM;1043;9;13;2;P2;Torta de Merengue ;Postre;1;4000
04-03-2022;PM;1043;9;13;2;P1;Tiramisu;Postre;1;4000
04-03-2022;PM;1043;9;13;2;B19;Infusion;Bar;2;2000
04-03-2022;PM;1044;10;13;2;B17;Jugo Pina;Bar;1;2800
04-03-2022;PM;1044;10;13;2;B14;Agua con gas;Bar;1;2000
04-03-2022;PM;1044;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
04-03-2022;PM;1044;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
04-03-2022;PM;1044;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
04-03-2022;PM;1044;10;13;2;B19;Infusion;Bar;1;2000
04-03-2022;PM;1044;10;13;2;P1;Tiramisu;Postre;1;4000
05-03-2022;AM;1045;1;10;2;B1;Pisco Sour;Bar;1;3000
05-03-2022;AM;1045;1;10;2;B9;Campari;Bar;1;3600
05-03-2022;AM;1045;1;10;2;E3;Ensalada salmon Ahum;Entrada;1;10900
05-03-2022;AM;1045;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
05-03-2022;AM;1045;1;10;2;F4;Garron de Cordero;Fondo;1;12000
05-03-2022;AM;1045;1;10;2;B7;Copa Vino Tinto;Bar;2;2800
05-03-2022;AM;1045;1;10;2;B15;Cafe;Bar;2;2300
05-03-2022;AM;1046;2;10;4;B10;Aperol ;Bar;3;3800
05-03-2022;AM;1046;2;10;4;B1;Pisco Sour;Bar;1;3000
05-03-2022;AM;1046;2;10;4;E2;Tartaro de Atun;Entrada;1;10900
05-03-2022;AM;1046;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
05-03-2022;AM;1046;2;10;4;F1;Saltimboca de Filete;Fondo;2;12100
05-03-2022;AM;1046;2;10;4;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1046;2;10;4;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1046;2;10;4;F8;Fetuccini mar;Fondo;1;9000
05-03-2022;AM;1046;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
05-03-2022;AM;1046;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
05-03-2022;AM;1046;2;10;4;B15;Cafe;Bar;3;2300
05-03-2022;AM;1047;3;10;5;B10;Aperol ;Bar;5;3800
05-03-2022;AM;1047;3;10;5;B8;Negroni;Bar;1;4500
05-03-2022;AM;1047;3;10;5;B16;Jugo Mango;Bar;1;2800
05-03-2022;AM;1047;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
05-03-2022;AM;1047;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
05-03-2022;AM;1047;3;10;5;F4;Garron de Cordero;Fondo;1;12000
05-03-2022;AM;1047;3;10;5;F5;Mero al Azafran ;Fondo;1;10500
05-03-2022;AM;1047;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
05-03-2022;AM;1047;3;10;5;B15;Cafe;Bar;2;2300
05-03-2022;AM;1048;4;11;3;B17;Jugo Pina;Bar;1;2800
05-03-2022;AM;1048;4;11;3;B11;Ramazzotti;Bar;1;3800
05-03-2022;AM;1048;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
05-03-2022;AM;1048;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
05-03-2022;AM;1048;4;11;3;P4;Ensalada de Frutos ;Postre;1;4000
05-03-2022;AM;1048;4;11;3;B15;Cafe;Bar;2;2300
05-03-2022;AM;1049;5;11;2;B4;Margarita;Bar;3;4200
05-03-2022;AM;1049;5;11;2;F8;Fetuccini mar;Fondo;1;9000
05-03-2022;AM;1049;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
05-03-2022;AM;1049;5;11;2;B15;Cafe;Bar;1;2300
05-03-2022;AM;1049;5;11;2;P3;Mousse de Castanas;Postre;1;4000
05-03-2022;AM;1050;6;11;4;B16;Jugo Mango;Bar;3;2800
05-03-2022;AM;1050;6;11;4;B13;Agua sin gas;Bar;2;2000
05-03-2022;AM;1050;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
05-03-2022;AM;1050;6;11;4;F4;Garron de Cordero;Fondo;3;12000
05-03-2022;AM;1050;6;11;4;B15;Cafe;Bar;4;2300
05-03-2022;AM;1051;7;12;5;B10;Aperol ;Bar;1;3800
05-03-2022;AM;1051;7;12;5;B9;Campari;Bar;1;3600
05-03-2022;AM;1051;7;12;5;B1;Pisco Sour;Bar;2;3000
05-03-2022;AM;1051;7;12;5;E1;Tapas y Antipasto;Entrada;1;9800
05-03-2022;AM;1051;7;12;5;E2;Tartaro de Atun;Entrada;1;10900
05-03-2022;AM;1051;7;12;5;F4;Garron de Cordero;Fondo;2;12000
05-03-2022;AM;1051;7;12;5;F3;Asado de Tira;Fondo;2;12800
05-03-2022;AM;1051;7;12;5;F9;Ravioles de Osobuco;Fondo;1;8100
05-03-2022;AM;1051;7;12;5;B14;Agua con gas;Bar;2;2000
05-03-2022;AM;1051;7;12;5;B7;Copa Vino Tinto;Bar;2;2800
05-03-2022;AM;1051;7;12;5;B15;Cafe;Bar;2;2300
05-03-2022;AM;1051;7;12;5;P4;Ensalada de Frutos ;Postre;1;4000
05-03-2022;AM;1051;7;12;5;P2;Torta de Merengue ;Postre;1;4000
05-03-2022;AM;1052;8;12;4;B8;Negroni;Bar;1;4500
05-03-2022;AM;1052;8;12;4;B5;Copa Espumante;Bar;1;3000
05-03-2022;AM;1052;8;12;4;B16;Jugo Mango;Bar;1;2800
05-03-2022;AM;1052;8;12;4;F2;Pollo Ahumado;Fondo;1;10800
05-03-2022;AM;1052;8;12;4;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1052;8;12;4;F8;Fetuccini mar;Fondo;1;9000
05-03-2022;AM;1052;8;12;4;B6;Copa Vino Blanco;Bar;1;2800
05-03-2022;AM;1052;8;12;4;B15;Cafe;Bar;1;2300
05-03-2022;AM;1052;8;12;4;B19;Infusion;Bar;1;2000
05-03-2022;AM;1053;9;13;2;B6;Copa Vino Blanco;Bar;1;2800
05-03-2022;AM;1053;9;13;2;E5;Carpaccio de Ostiones;Entrada;1;12500
05-03-2022;AM;1053;9;13;2;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1053;9;13;2;F2;Pollo Ahumado;Fondo;1;10800
05-03-2022;AM;1053;9;13;2;P2;Torta de Merengue ;Postre;1;4000
05-03-2022;AM;1053;9;13;2;P1;Tiramisu;Postre;1;4000
05-03-2022;AM;1054;10;13;3;B1;Pisco Sour;Bar;1;3000
05-03-2022;AM;1054;10;13;3;B16;Jugo Mango;Bar;1;2800
05-03-2022;AM;1054;10;13;3;B5;Copa Espumante;Bar;1;3000
05-03-2022;AM;1054;10;13;3;E6;Berenjenas al Parmesano;Entrada;1;6500
05-03-2022;AM;1054;10;13;3;F9;Ravioles de Osobuco;Fondo;1;8100
05-03-2022;AM;1054;10;13;3;F1;Saltimboca de Filete;Fondo;1;12100
05-03-2022;AM;1054;10;13;3;F6;Atun Rojo a la Grilla ;Fondo;1;15500
05-03-2022;AM;1054;10;13;3;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1054;10;13;3;B15;Cafe;Bar;2;2300
05-03-2022;AM;1054;10;13;3;B19;Infusion;Bar;1;2000
05-03-2022;AM;1054;10;13;3;B7;Copa Vino Tinto;Bar;3;2800
05-03-2022;AM;1054;10;13;3;P3;Mousse de Castanas;Postre;1;4000
05-03-2022;AM;1054;10;13;3;P1;Tiramisu;Postre;1;4000
05-03-2022;AM;1055;3;10;4;B11;Ramazzotti;Bar;2;3800
05-03-2022;AM;1055;3;10;4;B10;Aperol ;Bar;2;3800
05-03-2022;AM;1055;3;10;4;B13;Agua sin gas;Bar;2;2000
05-03-2022;AM;1055;3;10;4;F5;Mero al Azafran ;Fondo;1;10500
05-03-2022;AM;1055;3;10;4;F7;Corvina a la Plancha;Fondo;1;10500
05-03-2022;AM;1055;3;10;4;F4;Garron de Cordero;Fondo;2;12000
05-03-2022;AM;1055;3;10;4;B17;Jugo Pina;Bar;1;2800
05-03-2022;AM;1055;3;10;4;P2;Torta de Merengue ;Postre;2;4000
05-03-2022;AM;1055;3;10;4;B15;Cafe;Bar;2;2300
05-03-2022;AM;1056;6;11;3;E2;Tartaro de Atun;Entrada;1;10900
05-03-2022;AM;1056;6;11;3;E1;Tapas y Antipasto;Entrada;1;9800
05-03-2022;AM;1056;6;11;3;B5;Copa Espumante;Bar;3;3000
05-03-2022;AM;1056;6;11;3;B18;Jugo Frambuesa;Bar;1;2800
05-03-2022;AM;1056;6;11;3;B17;Jugo Pina;Bar;1;2800
05-03-2022;AM;1056;6;11;3;E4;Ensalada Toscana ;Entrada;1;8000
05-03-2022;AM;1056;6;11;3;F3;Asado de Tira;Fondo;1;12800
05-03-2022;AM;1056;6;11;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
05-03-2022;AM;1056;6;11;3;B15;Cafe;Bar;1;2300
05-03-2022;AM;1056;6;11;3;P1;Tiramisu;Postre;1;4000
05-03-2022;AM;1057;9;13;2;B1;Pisco Sour;Bar;2;3000
05-03-2022;AM;1057;9;13;2;F1;Saltimboca de Filete;Fondo;1;12100
05-03-2022;AM;1057;9;13;2;F8;Fetuccini mar;Fondo;1;9000
05-03-2022;AM;1057;9;13;2;B7;Copa Vino Tinto;Bar;1;2800
05-03-2022;AM;1057;9;13;2;B14;Agua con gas;Bar;1;2000
05-03-2022;AM;1057;9;13;2;P3;Mousse de Castanas;Postre;1;4000
05-03-2022;PM;1058;1;10;2;B1;Pisco Sour;Bar;1;3000
05-03-2022;PM;1058;1;10;2;B10;Aperol ;Bar;2;3800
05-03-2022;PM;1058;1;10;2;E5;Carpaccio de Ostiones;Entrada;1;12500
05-03-2022;PM;1058;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
05-03-2022;PM;1058;1;10;2;F3;Asado de Tira;Fondo;1;12800
05-03-2022;PM;1058;1;10;2;B17;Jugo Pina;Bar;1;2800
05-03-2022;PM;1058;1;10;2;B13;Agua sin gas;Bar;1;2000
